"API_StateNumber","StateName","API_CountyNumber","CountyName"
11,"IDAHO",15,"BOISE"
11,"IDAHO",17,"BONNER"
11,"IDAHO",19,"BONNEVILLE"
11,"IDAHO",21,"BOUNDARY"
11,"IDAHO",23,"BUTTE"
11,"IDAHO",25,"CAMAS"
11,"IDAHO",27,"CANYON"
11,"IDAHO",29,"CARIBOU"
11,"IDAHO",31,"CASSIA"
11,"IDAHO",33,"CLARK"
11,"IDAHO",35,"CLEARWATER"
11,"IDAHO",37,"CUSTER"
11,"IDAHO",39,"ELMORE"
11,"IDAHO",41,"FRANKLIN"
11,"IDAHO",43,"FREMONT"
11,"IDAHO",45,"GEM"
11,"IDAHO",47,"GOODING"
11,"IDAHO",49,"IDAHO"
11,"IDAHO",51,"JEFFERSON"
11,"IDAHO",53,"JEROME"
11,"IDAHO",55,"KOOTENAI"
11,"IDAHO",57,"LATAH"
11,"IDAHO",59,"LEMHI"
11,"IDAHO",61,"LEWIS"
11,"IDAHO",63,"LINCOLN"
11,"IDAHO",65,"MADISON"
11,"IDAHO",67,"MINIDOKA"
11,"IDAHO",69,"NEZ PERCE"
11,"IDAHO",71,"ONEIDA"
11,"IDAHO",73,"OWYHEE"
11,"IDAHO",75,"PAYETTE"
11,"IDAHO",77,"POWER"
11,"IDAHO",79,"SHOSHONE"
11,"IDAHO",81,"TETON"
11,"IDAHO",83,"TWIN FALLS"
11,"IDAHO",85,"VALLEY"
11,"IDAHO",87,"WASHINGTON"
11,"IDAHO",89,"YELLOWSTONE NATIONAL PARK"
12,"ILLINOIS",1,"ADAMS"
12,"ILLINOIS",3,"ALEXANDER"
12,"ILLINOIS",5,"BOND"
12,"ILLINOIS",7,"BOONE"
12,"ILLINOIS",9,"BROWN"
12,"ILLINOIS",11,"BUREAU"
12,"ILLINOIS",13,"CALHOUN"
12,"ILLINOIS",15,"CARROLL"
12,"ILLINOIS",17,"CASS"
12,"ILLINOIS",19,"CHAMPAIGN"
12,"ILLINOIS",21,"CHRISTIAN"
12,"ILLINOIS",23,"CLARK"
12,"ILLINOIS",25,"CLAY"
12,"ILLINOIS",27,"CLINTON"
12,"ILLINOIS",29,"COLES"
12,"ILLINOIS",31,"COOK"
12,"ILLINOIS",33,"CRAWFORD"
12,"ILLINOIS",35,"CUMBERLAND"
12,"ILLINOIS",37,"DEKALB"
12,"ILLINOIS",39,"DE WITT"
12,"ILLINOIS",41,"DOUGLAS"
12,"ILLINOIS",43,"DUPAGE"
12,"ILLINOIS",45,"EDGAR"
12,"ILLINOIS",47,"EDWARDS"
12,"ILLINOIS",49,"EFFINGHAM"
12,"ILLINOIS",51,"FAYETTE"
12,"ILLINOIS",53,"FORD"
12,"ILLINOIS",55,"FRANKLIN"
12,"ILLINOIS",57,"FULTON"
12,"ILLINOIS",59,"GALLATIN"
12,"ILLINOIS",61,"GREENE"
12,"ILLINOIS",63,"GRUNDY"
12,"ILLINOIS",65,"HAMILTON"
12,"ILLINOIS",67,"HANCOCK"
12,"ILLINOIS",69,"HARDIN"
12,"ILLINOIS",71,"HENDERSON"
12,"ILLINOIS",73,"HENRY"
12,"ILLINOIS",75,"IROQUOIS"
12,"ILLINOIS",77,"JACKSON"
12,"ILLINOIS",79,"JASPER"
12,"ILLINOIS",81,"JEFFERSON"
12,"ILLINOIS",83,"JERSEY"
12,"ILLINOIS",85,"JO DAVIESS"
12,"ILLINOIS",87,"JOHNSON"
12,"ILLINOIS",89,"KANE"
12,"ILLINOIS",91,"KANKAKEE"
12,"ILLINOIS",93,"KENDALL"
12,"ILLINOIS",95,"KNOX"
12,"ILLINOIS",97,"LAKE"
12,"ILLINOIS",99,"LA SALLE"
12,"ILLINOIS",101,"LAWRENCE"
12,"ILLINOIS",103,"LEE"
12,"ILLINOIS",105,"LIVINGSTON"
12,"ILLINOIS",107,"LOGAN"
12,"ILLINOIS",109,"MCDONOUGH"
12,"ILLINOIS",111,"MCHENRY"
12,"ILLINOIS",113,"MCLEAN"
12,"ILLINOIS",115,"MACON"
12,"ILLINOIS",117,"MACOUPIN"
12,"ILLINOIS",119,"MADISON"
12,"ILLINOIS",121,"MARION"
12,"ILLINOIS",123,"MARSHALL"
12,"ILLINOIS",125,"MASON"
12,"ILLINOIS",127,"MASSAC"
12,"ILLINOIS",129,"MENARD"
12,"ILLINOIS",131,"MERCER"
12,"ILLINOIS",133,"MONROE"
12,"ILLINOIS",135,"MONTGOMERY"
12,"ILLINOIS",137,"MORGAN"
12,"ILLINOIS",139,"MOULTRIE"
12,"ILLINOIS",141,"OGLE"
12,"ILLINOIS",143,"PEORIA"
12,"ILLINOIS",145,"PERRY"
12,"ILLINOIS",147,"PIATT"
12,"ILLINOIS",149,"PIKE"
12,"ILLINOIS",151,"POPE"
12,"ILLINOIS",153,"PULASKI"
12,"ILLINOIS",155,"PUTNAM"
12,"ILLINOIS",157,"RANDOLPH"
12,"ILLINOIS",159,"RICHLAND"
12,"ILLINOIS",161,"ROCK ISLAND"
12,"ILLINOIS",163,"ST. CLAIR"
12,"ILLINOIS",165,"SALINE"
12,"ILLINOIS",167,"SANGAMON"
12,"ILLINOIS",169,"SCHUYLER"
12,"ILLINOIS",171,"SCOTT"
12,"ILLINOIS",173,"SHELBY"
12,"ILLINOIS",175,"STARK"
12,"ILLINOIS",177,"STEPHENSON"
12,"ILLINOIS",179,"TAZEWELL"
12,"ILLINOIS",181,"UNION"
12,"ILLINOIS",183,"VERMILION"
12,"ILLINOIS",185,"WABASH"
12,"ILLINOIS",187,"WARREN"
12,"ILLINOIS",189,"WASHINGTON"
12,"ILLINOIS",191,"WAYNE"
12,"ILLINOIS",193,"WHITE"
12,"ILLINOIS",195,"WHITESIDE"
12,"ILLINOIS",197,"WILL"
12,"ILLINOIS",199,"WILLIAMSON"
12,"ILLINOIS",201,"WINNEBAGO"
12,"ILLINOIS",203,"WOODFORD"
12,"ILLINOIS",512,"LAKE MICHIGAN"
13,"INDIANA",1,"ADAMS"
13,"INDIANA",3,"ALLEN"
13,"INDIANA",5,"BARTHOLOMEW"
13,"INDIANA",7,"BENTON"
13,"INDIANA",9,"BLACKFORD"
13,"INDIANA",11,"BOONE"
13,"INDIANA",13,"BROWN"
13,"INDIANA",15,"CARROLL"
13,"INDIANA",17,"CASS"
13,"INDIANA",19,"CLARK"
13,"INDIANA",21,"CLAY"
13,"INDIANA",23,"CLINTON"
13,"INDIANA",25,"CRAWFORD"
13,"INDIANA",27,"DAVIESS"
13,"INDIANA",29,"DEARBORN"
13,"INDIANA",31,"DECATUR"
13,"INDIANA",33,"DEKALB"
13,"INDIANA",35,"DELAWARE"
13,"INDIANA",37,"DUBOIS"
13,"INDIANA",39,"ELKHART"
13,"INDIANA",41,"FAYETTE"
13,"INDIANA",43,"FLOYD"
13,"INDIANA",45,"FOUNTAIN"
13,"INDIANA",47,"FRANKLIN"
13,"INDIANA",49,"FULTON"
13,"INDIANA",51,"GIBSON"
13,"INDIANA",53,"GRANT"
13,"INDIANA",55,"GREENE"
13,"INDIANA",57,"HAMILTON"
13,"INDIANA",59,"HANCOCK"
13,"INDIANA",61,"HARRISON"
13,"INDIANA",63,"HENDRICKS"
13,"INDIANA",65,"HENRY"
13,"INDIANA",67,"HOWARD"
13,"INDIANA",69,"HUNTINGTON"
13,"INDIANA",71,"JACKSON"
13,"INDIANA",73,"JASPER"
13,"INDIANA",75,"JAY"
13,"INDIANA",77,"JEFFERSON"
13,"INDIANA",79,"JENNINGS"
13,"INDIANA",81,"JOHNSON"
13,"INDIANA",83,"KNOX"
13,"INDIANA",85,"KOSCIUSKO"
13,"INDIANA",87,"LAGRANGE"
13,"INDIANA",89,"LAKE"
13,"INDIANA",91,"LAPORTE"
13,"INDIANA",93,"LAWRENCE"
13,"INDIANA",95,"MADISON"
13,"INDIANA",97,"MARION"
13,"INDIANA",99,"MARSHALL"
13,"INDIANA",101,"MARTIN"
13,"INDIANA",103,"MIAMI"
13,"INDIANA",105,"MONROE"
13,"INDIANA",107,"MONTGOMERY"
13,"INDIANA",109,"MORGAN"
13,"INDIANA",111,"NEWTON"
13,"INDIANA",113,"NOBLE"
13,"INDIANA",115,"OHIO"
13,"INDIANA",117,"ORANGE"
13,"INDIANA",119,"OWEN"
13,"INDIANA",121,"PARKE"
13,"INDIANA",123,"PERRY"
13,"INDIANA",125,"PIKE"
13,"INDIANA",127,"PORTER"
13,"INDIANA",129,"POSEY"
13,"INDIANA",131,"PULASKI"
13,"INDIANA",133,"PUTNAM"
13,"INDIANA",135,"RANDOLPH"
13,"INDIANA",137,"RIPLEY"
13,"INDIANA",139,"RUSH"
13,"INDIANA",141,"ST. JOSEPH"
13,"INDIANA",143,"SCOTT"
13,"INDIANA",145,"SHELBY"
13,"INDIANA",147,"SPENCER"
13,"INDIANA",149,"STARKE"
13,"INDIANA",151,"STEUBEN"
13,"INDIANA",153,"SULLIVAN"
13,"INDIANA",155,"SWITZERLAND"
13,"INDIANA",157,"TIPPECANOE"
13,"INDIANA",159,"TIPTON"
13,"INDIANA",161,"UNION"
13,"INDIANA",163,"VANDERBURGH"
13,"INDIANA",165,"VERMILLION"
13,"INDIANA",167,"VIGO"
13,"INDIANA",169,"WABASH"
13,"INDIANA",171,"WARREN"
13,"INDIANA",173,"WARRICK"
13,"INDIANA",175,"WASHINGTON"
13,"INDIANA",177,"WAYNE"
13,"INDIANA",179,"WELLS"
13,"INDIANA",181,"WHITE"
13,"INDIANA",183,"WHITLEY"
13,"INDIANA",513,"LAKE MICHIGAN"
14,"IOWA",1,"ADAIR"
14,"IOWA",3,"ADAMS"
14,"IOWA",5,"ALLAMAKEE"
14,"IOWA",7,"APPANOOSE"
14,"IOWA",9,"AUDUBON"
14,"IOWA",11,"BENTON"
14,"IOWA",13,"BLACK HAWK"
14,"IOWA",15,"BOONE"
14,"IOWA",17,"BREMER"
14,"IOWA",19,"BUCHANAN"
14,"IOWA",21,"BUENA VISTA"
14,"IOWA",23,"BUTLER"
14,"IOWA",25,"CALHOUN"
14,"IOWA",27,"CARROLL"
14,"IOWA",29,"CASS"
14,"IOWA",31,"CEDAR"
14,"IOWA",33,"CERRO GORDO"
14,"IOWA",35,"CHEROKEE"
14,"IOWA",37,"CHICKASAW"
14,"IOWA",39,"CLARKE"
14,"IOWA",41,"CLAY"
14,"IOWA",43,"CLAYTON"
14,"IOWA",45,"CLINTON"
14,"IOWA",47,"CRAWFORD"
14,"IOWA",49,"DALLAS"
14,"IOWA",51,"DAVIS"
14,"IOWA",53,"DECATUR"
14,"IOWA",55,"DELAWARE"
14,"IOWA",57,"DES MOINES"
14,"IOWA",59,"DICKINSON"
14,"IOWA",61,"DUBUQUE"
14,"IOWA",63,"EMMET"
14,"IOWA",65,"FAYETTE"
14,"IOWA",67,"FLOYD"
14,"IOWA",69,"FRANKLIN"
14,"IOWA",71,"FREMONT"
14,"IOWA",73,"GREENE"
14,"IOWA",75,"GRUNDY"
14,"IOWA",77,"GUTHRIE"
14,"IOWA",79,"HAMILTON"
14,"IOWA",81,"HANCOCK"
14,"IOWA",83,"HARDIN"
14,"IOWA",85,"HARRISON"
14,"IOWA",87,"HENRY"
14,"IOWA",89,"HOWARD"
14,"IOWA",91,"HUMBOLDT"
14,"IOWA",93,"IDA"
14,"IOWA",95,"IOWA"
14,"IOWA",97,"JACKSON"
14,"IOWA",99,"JASPER"
14,"IOWA",101,"JEFFERSON"
14,"IOWA",103,"JOHNSON"
14,"IOWA",105,"JONES"
14,"IOWA",107,"KEOKUK"
14,"IOWA",109,"KOSSUTH"
14,"IOWA",111,"LEE"
14,"IOWA",113,"LINN"
14,"IOWA",115,"LOUISA"
14,"IOWA",117,"LUCAS"
14,"IOWA",119,"LYON"
14,"IOWA",121,"MADISON"
14,"IOWA",123,"MAHASKA"
14,"IOWA",125,"MARION"
14,"IOWA",127,"MARSHALL"
14,"IOWA",129,"MILLS"
14,"IOWA",131,"MITCHELL"
14,"IOWA",133,"MONONA"
14,"IOWA",135,"MONROE"
14,"IOWA",137,"MONTGOMERY"
14,"IOWA",139,"MUSCATINE"
14,"IOWA",141,"O'BRIEN"
14,"IOWA",143,"OSCEOLA"
14,"IOWA",145,"PAGE"
14,"IOWA",147,"PALO ALTO"
14,"IOWA",149,"PLYMOUTH"
14,"IOWA",151,"POCAHONTAS"
14,"IOWA",153,"POLK"
14,"IOWA",155,"POTTAWATTAMIE"
14,"IOWA",157,"POWESHIEK"
14,"IOWA",159,"RINGGOLD"
14,"IOWA",161,"SAC"
14,"IOWA",163,"SCOTT"
14,"IOWA",165,"SHELBY"
14,"IOWA",167,"SIOUX"
14,"IOWA",169,"STORY"
14,"IOWA",171,"TAMA"
14,"IOWA",173,"TAYLOR"
14,"IOWA",175,"UNION"
14,"IOWA",177,"VAN BUREN"
14,"IOWA",179,"WAPELLO"
14,"IOWA",181,"WARREN"
14,"IOWA",183,"WASHINGTON"
14,"IOWA",185,"WAYNE"
14,"IOWA",187,"WEBSTER"
14,"IOWA",189,"WINNEBAGO"
14,"IOWA",191,"WINNESHIEK"
14,"IOWA",193,"WOODBURY"
14,"IOWA",195,"WORTH"
14,"IOWA",197,"WRIGHT"
15,"KANSAS",1,"ALLEN"
15,"KANSAS",3,"ANDERSON"
15,"KANSAS",5,"ATCHISON"
15,"KANSAS",7,"BARBER"
15,"KANSAS",9,"BARTON"
15,"KANSAS",11,"BOURBON"
15,"KANSAS",13,"BROWN"
15,"KANSAS",15,"BUTLER"
15,"KANSAS",17,"CHASE"
15,"KANSAS",19,"CHAUTAUQUA"
15,"KANSAS",21,"CHEROKEE"
15,"KANSAS",23,"CHEYENNE"
15,"KANSAS",25,"CLARK"
15,"KANSAS",27,"CLAY"
15,"KANSAS",29,"CLOUD"
15,"KANSAS",31,"COFFEY"
15,"KANSAS",33,"COMANCHE"
15,"KANSAS",35,"COWLEY"
15,"KANSAS",37,"CRAWFORD"
15,"KANSAS",39,"DECATUR"
15,"KANSAS",41,"DICKINSON"
15,"KANSAS",43,"DONIPHAN"
15,"KANSAS",45,"DOUGLAS"
15,"KANSAS",47,"EDWARDS"
15,"KANSAS",49,"ELK"
15,"KANSAS",51,"ELLIS"
15,"KANSAS",53,"ELLSWORTH"
15,"KANSAS",55,"FINNEY"
15,"KANSAS",57,"FORD"
15,"KANSAS",59,"FRANKLIN"
15,"KANSAS",61,"GEARY"
15,"KANSAS",63,"GOVE"
15,"KANSAS",65,"GRAHAM"
15,"KANSAS",67,"GRANT"
15,"KANSAS",69,"GRAY"
15,"KANSAS",71,"GREELEY"
15,"KANSAS",73,"GREENWOOD"
15,"KANSAS",75,"HAMILTON"
15,"KANSAS",77,"HARPER"
15,"KANSAS",79,"HARVEY"
15,"KANSAS",81,"HASKELL"
15,"KANSAS",83,"HODGEMAN"
15,"KANSAS",85,"JACKSON"
15,"KANSAS",87,"JEFFERSON"
15,"KANSAS",89,"JEWELL"
15,"KANSAS",91,"JOHNSON"
15,"KANSAS",93,"KEARNY"
15,"KANSAS",95,"KINGMAN"
15,"KANSAS",97,"KIOWA"
15,"KANSAS",99,"LABETTE"
15,"KANSAS",101,"LANE"
15,"KANSAS",103,"LEAVENWORTH"
15,"KANSAS",105,"LINCOLN"
15,"KANSAS",107,"LINN"
15,"KANSAS",109,"LOGAN"
15,"KANSAS",111,"LYON"
15,"KANSAS",113,"MCPHERSON"
15,"KANSAS",115,"MARION"
15,"KANSAS",117,"MARSHALL"
15,"KANSAS",119,"MEADE"
15,"KANSAS",121,"MIAMI"
15,"KANSAS",123,"MITCHELL"
15,"KANSAS",125,"MONTGOMERY"
15,"KANSAS",127,"MORRIS"
15,"KANSAS",129,"MORTON"
15,"KANSAS",131,"NEMAHA"
15,"KANSAS",133,"NEOSHO"
15,"KANSAS",135,"NESS"
15,"KANSAS",137,"NORTON"
15,"KANSAS",139,"OSAGE"
15,"KANSAS",141,"OSBORNE"
15,"KANSAS",143,"OTTAWA"
15,"KANSAS",145,"PAWNEE"
15,"KANSAS",147,"PHILLIPS"
15,"KANSAS",149,"POTTAWATOMIE"
15,"KANSAS",151,"PRATT"
15,"KANSAS",153,"RAWLINS"
15,"KANSAS",155,"RENO"
15,"KANSAS",157,"REPUBLIC"
15,"KANSAS",159,"RICE"
15,"KANSAS",161,"RILEY"
15,"KANSAS",163,"ROOKS"
15,"KANSAS",165,"RUSH"
15,"KANSAS",167,"RUSSELL"
15,"KANSAS",169,"SALINE"
15,"KANSAS",171,"SCOTT"
15,"KANSAS",173,"SEDGWICK"
15,"KANSAS",175,"SEWARD"
15,"KANSAS",177,"SHAWNEE"
15,"KANSAS",179,"SHERIDAN"
15,"KANSAS",181,"SHERMAN"
15,"KANSAS",183,"SMITH"
15,"KANSAS",185,"STAFFORD"
15,"KANSAS",187,"STANTON"
15,"KANSAS",189,"STEVENS"
15,"KANSAS",191,"SUMNER"
15,"KANSAS",193,"THOMAS"
15,"KANSAS",195,"TREGO"
15,"KANSAS",197,"WABAUNSEE"
15,"KANSAS",199,"WALLACE"
15,"KANSAS",201,"WASHINGTON"
15,"KANSAS",203,"WICHITA"
15,"KANSAS",205,"WILSON"
15,"KANSAS",207,"WOODSON"
15,"KANSAS",209,"WYANDOTTE"
16,"KENTUCKY",1,"ADAIR"
16,"KENTUCKY",3,"ALLEN"
16,"KENTUCKY",5,"ANDERSON"
16,"KENTUCKY",7,"BALLARD"
16,"KENTUCKY",9,"BARREN"
16,"KENTUCKY",11,"BATH"
16,"KENTUCKY",13,"BELL"
16,"KENTUCKY",15,"BOONE"
16,"KENTUCKY",17,"BOURBON"
16,"KENTUCKY",19,"BOYD"
16,"KENTUCKY",21,"BOYLE"
16,"KENTUCKY",23,"BRACKEN"
16,"KENTUCKY",25,"BREATHITT"
16,"KENTUCKY",27,"BRECKINRIDGE"
16,"KENTUCKY",29,"BULLITT"
16,"KENTUCKY",31,"BUTLER"
16,"KENTUCKY",33,"CALDWELL"
16,"KENTUCKY",35,"CALLOWAY"
16,"KENTUCKY",37,"CAMPBELL"
16,"KENTUCKY",39,"CARLISLE"
16,"KENTUCKY",41,"CARROLL"
16,"KENTUCKY",43,"CARTER"
16,"KENTUCKY",45,"CASEY"
16,"KENTUCKY",47,"CHRISTIAN"
16,"KENTUCKY",49,"CLARK"
16,"KENTUCKY",51,"CLAY"
16,"KENTUCKY",53,"CLINTON"
16,"KENTUCKY",55,"CRITTENDEN"
16,"KENTUCKY",57,"CUMBERLAND"
16,"KENTUCKY",59,"DAVIESS"
16,"KENTUCKY",61,"EDMONSON"
16,"KENTUCKY",63,"ELLIOTT"
16,"KENTUCKY",65,"ESTILL"
16,"KENTUCKY",67,"FAYETTE"
16,"KENTUCKY",69,"FLEMING"
16,"KENTUCKY",71,"FLOYD"
16,"KENTUCKY",73,"FRANKLIN"
16,"KENTUCKY",75,"FULTON"
16,"KENTUCKY",77,"GALLATIN"
16,"KENTUCKY",79,"GARRARD"
16,"KENTUCKY",81,"GRANT"
16,"KENTUCKY",83,"GRAVES"
16,"KENTUCKY",85,"GRAYSON"
16,"KENTUCKY",87,"GREEN"
16,"KENTUCKY",89,"GREENUP"
16,"KENTUCKY",91,"HANCOCK"
16,"KENTUCKY",93,"HARDIN"
16,"KENTUCKY",95,"HARLAN"
16,"KENTUCKY",97,"HARRISON"
16,"KENTUCKY",99,"HART"
16,"KENTUCKY",101,"HENDERSON"
16,"KENTUCKY",103,"HENRY"
16,"KENTUCKY",105,"HICKMAN"
16,"KENTUCKY",107,"HOPKINS"
16,"KENTUCKY",109,"JACKSON"
16,"KENTUCKY",111,"JEFFERSON"
16,"KENTUCKY",113,"JESSAMINE"
16,"KENTUCKY",115,"JOHNSON"
16,"KENTUCKY",117,"KENTON"
16,"KENTUCKY",119,"KNOTT"
16,"KENTUCKY",121,"KNOX"
16,"KENTUCKY",123,"LARUE"
16,"KENTUCKY",125,"LAUREL"
16,"KENTUCKY",127,"LAWRENCE"
16,"KENTUCKY",129,"LEE"
16,"KENTUCKY",131,"LESLIE"
16,"KENTUCKY",133,"LETCHER"
16,"KENTUCKY",135,"LEWIS"
16,"KENTUCKY",137,"LINCOLN"
16,"KENTUCKY",139,"LIVINGSTON"
16,"KENTUCKY",141,"LOGAN"
16,"KENTUCKY",143,"LYON"
16,"KENTUCKY",145,"MCCRACKEN"
16,"KENTUCKY",147,"MCCREARY"
16,"KENTUCKY",149,"MCLEAN"
16,"KENTUCKY",151,"MADISON"
16,"KENTUCKY",153,"MAGOFFIN"
16,"KENTUCKY",155,"MARION"
16,"KENTUCKY",157,"MARSHALL"
16,"KENTUCKY",159,"MARTIN"
16,"KENTUCKY",161,"MASON"
16,"KENTUCKY",163,"MEADE"
16,"KENTUCKY",165,"MENIFEE"
16,"KENTUCKY",167,"MERCER"
16,"KENTUCKY",169,"METCALFE"
16,"KENTUCKY",171,"MONROE"
16,"KENTUCKY",173,"MONTGOMERY"
16,"KENTUCKY",175,"MORGAN"
16,"KENTUCKY",177,"MUHLENBERG"
16,"KENTUCKY",179,"NELSON"
16,"KENTUCKY",181,"NICHOLAS"
16,"KENTUCKY",183,"OHIO"
16,"KENTUCKY",185,"OLDHAM"
16,"KENTUCKY",187,"OWEN"
16,"KENTUCKY",189,"OWSLEY"
16,"KENTUCKY",191,"PENDLETON"
16,"KENTUCKY",193,"PERRY"
16,"KENTUCKY",195,"PIKE"
16,"KENTUCKY",197,"POWELL"
16,"KENTUCKY",199,"PULASKI"
16,"KENTUCKY",201,"ROBERTSON"
16,"KENTUCKY",203,"ROCKCASTLE"
16,"KENTUCKY",205,"ROWAN"
16,"KENTUCKY",207,"RUSSELL"
16,"KENTUCKY",209,"SCOTT"
16,"KENTUCKY",211,"SHELBY"
16,"KENTUCKY",213,"SIMPSON"
16,"KENTUCKY",215,"SPENCER"
16,"KENTUCKY",217,"TAYLOR"
16,"KENTUCKY",219,"TODD"
16,"KENTUCKY",221,"TRIGG"
16,"KENTUCKY",223,"TRIMBLE"
16,"KENTUCKY",225,"UNION"
16,"KENTUCKY",227,"WARREN"
16,"KENTUCKY",229,"WASHINGTON"
16,"KENTUCKY",231,"WAYNE"
16,"KENTUCKY",233,"WEBSTER"
16,"KENTUCKY",235,"WHITLEY"
16,"KENTUCKY",237,"WOLFE"
16,"KENTUCKY",239,"WOODFORD"
17,"LOUISIANA",1,"ACADIA"
17,"LOUISIANA",3,"ALLEN"
17,"LOUISIANA",5,"ASCENSION"
17,"LOUISIANA",7,"ASSUMPTION"
17,"LOUISIANA",9,"AVOYELLES"
17,"LOUISIANA",11,"BEAUREGARD"
17,"LOUISIANA",13,"BIENVILLE"
17,"LOUISIANA",15,"BOSSIER"
17,"LOUISIANA",17,"CADDO"
17,"LOUISIANA",19,"CALCASIEU"
17,"LOUISIANA",21,"CALDWELL"
17,"LOUISIANA",23,"CAMERON"
17,"LOUISIANA",25,"CATAHOULA"
17,"LOUISIANA",27,"CLAIBORNE"
17,"LOUISIANA",29,"CONCORDIA"
17,"LOUISIANA",31,"DE SOTO"
17,"LOUISIANA",33,"EAST BATON ROUGE"
17,"LOUISIANA",35,"EAST CARROLL"
17,"LOUISIANA",37,"EAST FELICIANA"
17,"LOUISIANA",39,"EVANGELINE"
17,"LOUISIANA",41,"FRANKLIN"
17,"LOUISIANA",43,"GRANT"
17,"LOUISIANA",45,"IBERIA"
17,"LOUISIANA",47,"IBERVILLE"
17,"LOUISIANA",49,"JACKSON"
17,"LOUISIANA",51,"JEFFERSON"
17,"LOUISIANA",53,"JEFFERSON DAVIS"
17,"LOUISIANA",55,"LAFAYETTE"
17,"LOUISIANA",57,"LAFOURCHE"
17,"LOUISIANA",59,"LA SALLE"
17,"LOUISIANA",61,"LINCOLN"
17,"LOUISIANA",63,"LIVINGSTON"
17,"LOUISIANA",65,"MADISON"
17,"LOUISIANA",67,"MOREHOUSE"
17,"LOUISIANA",69,"NATCHITOCHES"
17,"LOUISIANA",71,"ORLEANS"
17,"LOUISIANA",73,"OUACHITA"
17,"LOUISIANA",75,"PLAQUEMINES"
17,"LOUISIANA",77,"POINTE COUPEE"
17,"LOUISIANA",79,"RAPIDES"
17,"LOUISIANA",81,"RED RIVER"
17,"LOUISIANA",83,"RICHLAND"
17,"LOUISIANA",85,"SABINE"
17,"LOUISIANA",87,"ST. BERNARD"
17,"LOUISIANA",89,"ST. CHARLES"
17,"LOUISIANA",91,"ST. HELENA"
17,"LOUISIANA",93,"ST. JAMES"
17,"LOUISIANA",95,"ST. JOHN THE BAPTIST"
17,"LOUISIANA",97,"ST. LANDRY"
17,"LOUISIANA",99,"ST. MARTIN"
17,"LOUISIANA",101,"ST. MARY"
17,"LOUISIANA",103,"ST. TAMMANY"
17,"LOUISIANA",105,"TANGIPAHOA"
17,"LOUISIANA",107,"TENSAS"
17,"LOUISIANA",109,"TERREBONNE"
17,"LOUISIANA",111,"UNION"
17,"LOUISIANA",113,"VERMILION"
17,"LOUISIANA",115,"VERNON"
17,"LOUISIANA",117,"WASHINGTON"
17,"LOUISIANA",119,"WEBSTER"
17,"LOUISIANA",121,"WEST BATON ROUGE"
17,"LOUISIANA",123,"WEST CARROLL"
17,"LOUISIANA",125,"WEST FELICIANA"
17,"LOUISIANA",127,"WINN"
17,"LOUISIANA",129,"VARIOUS PARISHES"
17,"LOUISIANA",700,"WEST CAMERON"
17,"LOUISIANA",701,"WEST CAMERON WEST"
17,"LOUISIANA",702,"WEST CAMERON SOUTH"
17,"LOUISIANA",703,"EAST CAMERON"
17,"LOUISIANA",704,"EAST CAMERON SOUTH"
17,"LOUISIANA",705,"VERMILION OFFSHORE"
17,"LOUISIANA",706,"VERMILION SOUTH"
17,"LOUISIANA",707,"SOUTH MARSH ISLAND"
17,"LOUISIANA",708,"SOUTH MARSH ISLAND SOUTH"
17,"LOUISIANA",709,"EUGENE ISLAND"
17,"LOUISIANA",710,"EUGENE ISLAND SOUTH"
17,"LOUISIANA",711,"SHIP SHOAL"
17,"LOUISIANA",712,"SHIP SHOAL SOUTH"
17,"LOUISIANA",713,"SOUTH PELTO"
17,"LOUISIANA",714,"BAY MARCHAND"
17,"LOUISIANA",715,"SOUTH TIMBALIER"
17,"LOUISIANA",716,"SOUTH TIMBALIER SOUTH"
17,"LOUISIANA",717,"GRAND ISLE"
17,"LOUISIANA",718,"GRAND ISLE SOUTH"
17,"LOUISIANA",719,"WEST DELTA"
17,"LOUISIANA",720,"WEST DELTA SOUTH"
17,"LOUISIANA",721,"SOUTH PASS"
17,"LOUISIANA",722,"SOUTH PASS SOUTH"
17,"LOUISIANA",723,"SOUTH PASS EAST"
17,"LOUISIANA",724,"MAIN PASS SOUTH & EAST"
17,"LOUISIANA",725,"MAIN PASS"
17,"LOUISIANA",726,"BRETON SOUND"
17,"LOUISIANA",727,"CHANDELEUR SOUND"
17,"LOUISIANA",728,"CHANDELEUR"
17,"LOUISIANA",729,"CHANDELEUR EAST"
17,"LOUISIANA",730,"CHANDELEUR SOUND ADDITION"
17,"LOUISIANA",731,"SABINE PASS"
18,"MAINE",1,"ANDROSCOGGIN"
18,"MAINE",3,"AROOSTOOK"
18,"MAINE",5,"CUMBERLAND"
18,"MAINE",7,"FRANKLIN"
18,"MAINE",9,"HANCOCK"
18,"MAINE",11,"KENNEBEC"
18,"MAINE",13,"KNOX"
18,"MAINE",15,"LINCOLN"
18,"MAINE",17,"OXFORD"
18,"MAINE",19,"PENOBSCOT"
18,"MAINE",21,"PISCATAQUIS"
18,"MAINE",23,"SAGADAHOC"
18,"MAINE",25,"SOMERSET"
18,"MAINE",27,"WALDO"
18,"MAINE",29,"WASHINGTON"
18,"MAINE",31,"YORK"
18,"MAINE",205,"CUMBERLAND OFFSHORE"
18,"MAINE",209,"HANCOCK OFFSHORE"
18,"MAINE",213,"KNOX OFFSHORE"
