,APINumber,date,published,UploadKey
317,05045208290000,2012-03-26,2013-07-31 21:00:42.857331,SKY_pdf_24996_13
318,05045208300000,2012-03-26,2013-07-31 22:04:41.351128,SKY_pdf_25031_13
319,05045208310000,2012-03-26,2013-07-31 20:55:58.836441,SKY_pdf_24995_13
320,05045208320000,2012-03-26,2013-07-31 21:38:29.004968,SKY_pdf_25014_13
321,05045208330000,2012-03-26,2013-07-31 22:14:43.645785,SKY_pdf_24992_13
322,05045208340000,2012-03-26,2013-07-31 21:33:49.329261,SKY_pdf_24998_13
323,05045208350000,2012-03-26,2013-07-31 22:32:04.411539,SKY_pdf_24994_13
324,05045208360000,2012-03-26,2013-07-31 20:56:50.069036,SKY_pdf_25013_13
325,05045208370000,2012-03-26,2013-07-31 22:32:03.810403,SKY_pdf_24997_13
326,05045208380000,2012-03-26,2013-07-31 22:03:44.862250,SKY_pdf_24993_13
327,05045208390000,2012-03-26,2013-07-31 21:34:41.030207,SKY_pdf_25015_13
328,05045208410000,2012-02-05,2013-07-31 22:03:48.264750,SKY_pdf_25484_13
329,05045208420000,2012-02-05,2013-07-31 22:03:47.197168,SKY_pdf_25486_13
330,05045208430000,2012-02-04,2013-07-31 20:56:02.695877,SKY_pdf_25496_13
331,05045208440000,2012-02-04,2013-07-31 22:32:06.216039,SKY_pdf_25495_13
332,05045208450000,2012-02-05,2013-07-31 22:03:47.746050,SKY_pdf_25485_13
333,05045208460000,2012-02-05,2013-07-31 21:00:32.036304,SKY_pdf_25483_13
334,05045208470000,2012-02-05,2013-07-31 22:03:46.605641,SKY_pdf_25487_13
335,05045208480000,2012-02-06,2013-07-31 20:56:03.983431,SKY_pdf_25474_13
336,05045208490000,2012-02-04,2013-07-31 20:56:03.416319,SKY_pdf_25494_13
337,05045208570000,2012-10-04,2013-07-31 21:28:15.959232,SKY_pdf_36726_13
338,05045208590000,2012-10-03,2013-07-31 21:45:19.563867,SKY_pdf_36728_13
339,05045208610000,2012-10-04,2013-07-31 20:49:37.279885,SKY_pdf_36727_13
340,05045208620000,2012-09-15,2013-07-31 20:49:35.227044,SKY_pdf_36735_13
341,05045208650000,2012-09-15,2013-07-31 21:45:18.174030,SKY_pdf_36733_13
342,05045208660000,2012-09-15,2013-07-31 20:49:36.288099,SKY_pdf_36734_13
343,05045208700000,2012-09-15,2013-07-31 22:12:55.253466,SKY_pdf_36736_13
344,05045209070000,2012-02-17,2013-07-31 22:04:40.799829,SKY_pdf_25365_13
345,05045209120000,2012-05-29,2013-07-31 21:11:28.435372,SKY_pdf_24596_13
346,05045209550000,2012-07-28,2013-07-31 21:30:49.963762,SKY_pdf_32013_13
347,05045209570000,2012-07-25,2013-07-31 22:00:34.742268,SKY_pdf_32014_13
348,05045209600000,2012-07-24,2013-07-31 20:53:06.938245,SKY_pdf_32015_13
349,05045209620000,2012-10-16,2013-07-31 21:45:51.124834,SKY_pdf_36010_13
350,05045209640000,2012-10-15,2013-07-31 20:50:27.125503,SKY_pdf_36013_13
351,05045209650000,2012-10-15,2013-07-31 20:50:27.776718,SKY_pdf_36011_13
352,05045209680000,2012-10-15,2013-07-31 22:13:19.861031,SKY_pdf_36012_13
353,05045209810000,2012-06-21,2013-07-31 21:35:52.544713,SKY_pdf_24332_13
354,05045209830000,2012-03-26,2013-07-31 21:33:56.758541,SKY_pdf_24999_13
355,05045209840000,2012-06-21,2013-07-31 22:06:29.615880,SKY_pdf_24330_13
356,05045209850000,2012-03-26,2013-07-31 22:32:03.194109,SKY_pdf_25007_13
357,05045209860000,2012-03-26,2013-07-31 22:04:35.620400,SKY_pdf_25002_13
358,05045209890000,2012-03-26,2013-07-31 20:56:46.511344,SKY_pdf_25008_13
359,05045209900000,2012-03-26,2013-07-31 21:33:55.424497,SKY_pdf_25011_13
360,05045209910000,2012-03-26,2013-07-31 20:55:58.033346,SKY_pdf_25003_13
361,05045209920000,2012-06-21,2013-07-31 22:08:28.572907,SKY_pdf_24331_13
362,05045210010000,2012-08-03,2013-07-31 22:34:08.218938,SKY_pdf_23840_13
363,05045210020000,2012-08-03,2013-07-31 21:58:04.711622,SKY_pdf_23838_13
364,05045210030000,2012-06-21,2013-07-31 22:27:26.217953,SKY_pdf_24328_13
365,05045210050000,2012-03-26,2013-07-31 22:32:02.636259,SKY_pdf_25030_13
366,05045210070000,2012-06-21,2013-07-31 22:34:29.989786,SKY_pdf_24327_13
367,05045210080000,2012-07-05,2013-07-31 21:36:41.545149,SKY_pdf_24146_13
368,05045210130000,2012-03-26,2013-07-31 20:55:56.446568,SKY_pdf_25032_13
369,05045210170000,2012-03-26,2013-07-31 20:55:57.218577,SKY_pdf_25029_13
370,05045210180000,2012-06-21,2013-07-31 21:16:50.382562,SKY_pdf_24329_13
371,05045210200000,2012-03-26,2013-07-31 22:03:44.155204,SKY_pdf_25033_13
372,05045210210000,2012-08-03,2013-07-31 21:12:19.579107,SKY_pdf_23839_13
373,05045210220000,2012-07-06,2013-07-31 21:36:14.467799,SKY_pdf_24135_13
374,05045210240000,2012-07-06,2013-07-31 21:35:49.981756,SKY_pdf_24138_13
375,05045210250000,2012-08-03,2013-07-31 22:06:09.220599,SKY_pdf_23837_13
376,05045210260000,2012-07-06,2013-07-31 21:12:08.577497,SKY_pdf_24137_13
377,05045210290000,2012-07-06,2013-07-31 21:57:59.866473,SKY_pdf_24136_13
378,05045210470000,2012-09-14,2013-07-31 21:30:10.582881,SKY_pdf_33049_13
379,05045210480000,2012-09-14,2013-07-31 22:28:37.837563,SKY_pdf_33048_13
380,05045210490000,2012-03-26,2013-07-31 21:34:38.998078,SKY_pdf_25021_13
381,05045210520000,2012-03-26,2013-07-31 21:33:53.057738,SKY_pdf_25027_13
382,05045210530000,2012-03-26,2013-07-31 21:00:37.694374,SKY_pdf_25026_13
383,05045210550000,2012-03-26,2013-07-31 22:32:47.327122,SKY_pdf_25022_13
384,05045210570000,2012-03-26,2013-07-31 22:04:36.378818,SKY_pdf_25020_13
385,05045210580000,2012-09-14,2013-07-31 22:00:03.338348,SKY_pdf_33051_13
386,05045210590000,2012-03-26,2013-07-31 21:33:52.289706,SKY_pdf_25028_13
387,05045210600000,2012-09-14,2013-07-31 20:52:11.706662,SKY_pdf_33050_13
388,05045210620000,2012-09-14,2013-07-31 21:28:44.525372,SKY_pdf_35597_13
389,05045210980000,2012-08-14,2013-07-31 22:06:02.110661,SKY_pdf_31343_13
390,05045210990000,2012-08-14,2013-07-31 22:33:58.580874,SKY_pdf_31346_13
391,05045211000000,2012-09-06,2013-07-31 21:59:36.887179,SKY_pdf_33804_13
392,05045211010000,2012-08-14,2013-07-31 22:05:59.738185,SKY_pdf_31344_13
393,05045211030000,2012-08-11,2013-07-31 21:47:05.523935,SKY_pdf_31348_13
394,05045211040000,2012-09-23,2013-07-31 21:28:14.437178,SKY_pdf_36732_13
395,05045211050000,2012-08-14,2013-07-31 22:15:08.931278,SKY_pdf_31345_13
396,05045211070000,2012-09-23,2013-07-31 21:28:15.178429,SKY_pdf_36729_13
397,05045211100000,2012-09-23,2013-07-31 21:45:18.875097,SKY_pdf_36730_13
398,05045211110000,2012-09-06,2013-07-31 22:28:03.882281,SKY_pdf_33803_13
399,05045211120000,2012-09-23,2013-07-31 22:12:55.990077,SKY_pdf_36731_13
400,05045211360000,2012-07-01,2013-07-31 22:34:53.487953,SKY_pdf_24174_13
401,05045211370000,2012-07-23,2013-07-31 22:17:24.965055,SKY_pdf_31230_13
402,05045211390000,2012-06-11,2013-07-31 22:37:28.821399,SKY_pdf_31238_13
403,05045211400000,2012-06-11,2013-07-31 22:37:28.166643,SKY_pdf_31237_13
404,05045211410000,2012-07-23,2013-07-31 22:10:47.016637,SKY_pdf_31228_13
405,05045211420000,2012-06-10,2013-07-31 22:17:25.657611,SKY_pdf_31240_13
406,05045211430000,2012-07-01,2013-07-31 21:36:55.946140,SKY_pdf_24175_13
407,05045211440000,2012-06-30,2013-07-31 22:15:11.104571,SKY_pdf_24200_13
408,05045211440000,2012-07-01,2013-07-31 22:34:51.965461,SKY_pdf_24173_13
409,05045211450000,2012-06-10,2013-07-31 21:15:52.707947,SKY_pdf_31241_13
410,05045211460000,2012-06-30,2013-07-31 21:13:18.587131,SKY_pdf_24178_13
411,05045211470000,2012-07-23,2013-07-31 21:15:50.992154,SKY_pdf_31229_13
412,05045211480000,2012-06-11,2013-07-31 21:50:28.524374,SKY_pdf_31236_13
413,05045211490000,2012-07-23,2013-07-31 22:37:27.514779,SKY_pdf_31231_13
414,05045211500000,2012-07-01,2013-07-31 22:06:04.014203,SKY_pdf_24176_13
415,05045211510000,2012-06-10,2013-07-31 21:15:51.916869,SKY_pdf_31239_13
416,05045212480000,2012-08-26,2013-07-31 22:06:01.343448,SKY_pdf_31333_13
417,05045212500000,2012-07-13,2013-07-31 22:12:46.868010,SKY_pdf_36819_13
418,05045212510000,2012-08-25,2013-07-31 22:06:00.574708,SKY_pdf_31335_13
419,05045212520000,2012-08-03,2013-07-31 22:37:26.834236,SKY_pdf_31227_13
420,05045212530000,2012-07-13,2013-07-31 22:12:49.740602,SKY_pdf_36820_13
421,05045212540000,2012-08-03,2013-07-31 22:37:25.863780,SKY_pdf_31226_13
422,05045212550000,2012-08-03,2013-07-31 21:50:13.640923,SKY_pdf_31224_13
423,05045212560000,2012-07-13,2013-07-31 20:49:27.495105,SKY_pdf_36818_13
424,05045212570000,2012-07-13,2013-07-31 22:12:47.552192,SKY_pdf_36817_13
425,05045212580000,2012-08-24,2013-07-31 21:47:06.264450,SKY_pdf_31336_13
426,05045212590000,2012-08-19,2013-07-31 21:47:04.791871,SKY_pdf_31341_13
427,05045212600000,2012-08-03,2013-07-31 21:50:14.333901,SKY_pdf_31225_13
428,05045214420000,2012-11-06,2013-07-31 20:50:25.857848,SKY_pdf_36001_13
429,05067053340000,2011-11-22,2013-07-31 21:12:42.460398,SKY_pdf_26126_13
430,05067053340000,2011-12-22,2013-07-31 20:56:18.107271,SKY_pdf_25831_13
431,05067055650000,2012-02-03,2013-07-31 22:03:45.954435,SKY_pdf_25506_13
432,05067069340000,2011-09-14,2013-07-31 21:35:15.144303,SKY_pdf_26725_13
433,05067069340000,2011-09-27,2013-07-31 21:38:35.287497,SKY_pdf_26619_13
434,05067079490000,2012-01-25,2013-07-31 22:03:52.726595,SKY_pdf_25563_13
435,05067080080000,2011-08-23,2013-07-31 22:05:52.851792,SKY_pdf_26892_13
436,05067080080000,2011-09-06,2013-07-31 21:11:37.808010,SKY_pdf_26794_13
437,05067080080000,2011-09-26,2013-07-31 21:35:09.411796,SKY_pdf_26630_13
438,05067080920000,2012-12-03,2013-07-31 21:27:44.351434,SKY_pdf_37511_13
439,05067080940000,2011-10-03,2013-07-31 22:33:49.008943,SKY_pdf_26570_13
440,05067080940000,2011-10-25,2013-07-31 20:57:32.461306,SKY_pdf_26380_13
441,05067081190000,2011-10-29,2013-07-31 22:05:41.016401,SKY_pdf_26348_13
442,05067081190000,2011-12-10,2013-07-31 22:15:13.739728,SKY_pdf_25974_13
443,05067087430000,2011-12-08,2013-07-31 21:36:17.332065,SKY_pdf_25996_13
444,05067087430000,2012-01-11,2013-07-31 20:56:12.415977,SKY_pdf_25687_13
445,05067090570000,2011-11-21,2013-07-31 22:35:41.933953,SKY_pdf_26142_13
446,05067090740000,2012-10-15,2013-07-31 20:50:58.148115,SKY_pdf_35191_13
447,05067090940000,2012-12-07,2013-07-31 22:12:43.913915,SKY_pdf_36854_13
448,05067098450000,2011-09-28,2013-07-31 22:05:19.000517,SKY_pdf_26606_13
449,05067098460000,2011-11-13,2013-07-31 22:35:32.027565,SKY_pdf_26226_13
450,05067098550000,2011-10-15,2013-07-31 21:35:35.313081,SKY_pdf_26471_13
451,05067098560000,2011-10-13,2013-07-31 21:11:59.774449,SKY_pdf_26486_13
452,05067098610000,2011-11-01,2013-07-31 22:33:40.005845,SKY_pdf_26323_13
453,05067098630000,2011-10-16,2013-07-31 21:35:37.155678,SKY_pdf_26467_13
454,05067098650000,2011-10-29,2013-07-31 21:11:57.199536,SKY_pdf_26347_13
455,05067098720000,2012-08-22,2013-07-31 21:15:41.350613,SKY_pdf_31206_13
456,05069064100000,2012-03-01,2013-07-31 20:56:44.396941,SKY_pdf_25241_13
457,05077089250000,2011-08-13,2013-07-31 21:00:40.043365,SKY_pdf_26969_13
458,05077094180000,2011-12-08,2013-07-31 21:15:57.822794,SKY_pdf_25998_13
459,05077096610000,2011-04-04,2013-07-31 21:35:43.514769,SKY_pdf_28007_13
460,05077096620000,2011-03-08,2013-07-31 22:33:09.413952,SKY_pdf_28335_13
461,05077096630000,2011-03-08,2013-07-31 21:35:01.112470,SKY_pdf_28334_13
462,05077100630000,2011-10-08,2013-07-31 21:35:42.269897,SKY_pdf_26531_13
463,05077101000000,2011-06-25,2013-07-31 22:33:29.244105,SKY_pdf_27311_13
464,05077101120000,2011-10-16,2013-07-31 21:35:36.536949,SKY_pdf_26469_13
465,05077101130000,2011-12-19,2013-07-31 21:38:37.015103,SKY_pdf_25882_13
466,05077101140000,2011-10-16,2013-07-31 21:35:35.893356,SKY_pdf_26470_13
467,05077101460000,2011-12-28,2013-07-31 22:04:13.225319,SKY_pdf_25807_13
468,05077101490000,2012-01-06,2013-07-31 22:32:22.330231,SKY_pdf_25734_13
469,05081069800000,2012-09-29,2013-07-31 22:13:06.527917,SKY_pdf_36322_13
470,05081072840000,2012-10-26,2013-07-31 22:13:07.201680,SKY_pdf_36317_13
471,05081073360000,2012-07-22,2013-07-31 22:15:14.327191,SKY_pdf_23985_13
472,05081075740000,2012-10-25,2013-07-31 21:28:30.013117,SKY_pdf_36319_13
473,05081076440000,2012-03-02,2013-07-31 20:50:03.928156,SKY_pdf_36341_13
474,05081076450000,2012-03-02,2013-07-31 21:45:38.207136,SKY_pdf_36342_13
475,05081076540000,2012-05-19,2013-07-31 21:35:08.022010,SKY_pdf_24633_13
476,05081077220000,2012-07-24,2013-07-31 21:12:32.629657,SKY_pdf_23949_13
477,05087081590000,2011-09-12,2013-07-31 22:32:54.898310,SKY_pdf_26749_13
478,05087081610000,2011-09-14,2013-07-31 21:38:33.450962,SKY_pdf_26727_13
479,05103110810000,2011-01-29,2013-07-31 22:32:48.721006,SKY_pdf_28732_13
480,05103110850000,2011-02-06,2013-07-31 22:32:39.441727,SKY_pdf_28659_13
481,05103111800000,2011-10-17,2013-07-31 22:33:44.538167,SKY_pdf_26457_13
482,05103111810000,2011-10-19,2013-07-31 22:05:51.790385,SKY_pdf_26432_13
483,05103111820000,2011-10-20,2013-07-31 22:05:51.270764,SKY_pdf_26421_13
484,05103111830000,2011-10-22,2013-07-31 22:05:52.334914,SKY_pdf_26402_13
485,05103111840000,2011-10-15,2013-07-31 21:38:34.095936,SKY_pdf_26472_13
486,05103111850000,2011-11-05,2013-07-31 21:11:53.014358,SKY_pdf_26290_13
487,05103111860000,2011-10-28,2013-07-31 21:47:00.981181,SKY_pdf_26351_13
488,05103111870000,2011-11-05,2013-07-31 21:35:28.495302,SKY_pdf_26291_13
489,05103111880000,2011-10-27,2013-07-31 21:11:56.130444,SKY_pdf_26357_13
490,05103111890000,2011-10-28,2013-07-31 21:11:56.659455,SKY_pdf_26352_13
491,05103112390000,2011-12-07,2013-07-31 21:38:36.506056,SKY_pdf_26007_13
492,05103112400000,2011-12-04,2013-07-31 22:34:22.690978,SKY_pdf_26039_13
493,05103112410000,2011-12-06,2013-07-31 22:06:18.162189,SKY_pdf_26019_13
494,05103112420000,2011-12-06,2013-07-31 22:06:18.686208,SKY_pdf_26018_13
495,05103112430000,2011-12-05,2013-07-31 22:06:20.635813,SKY_pdf_26029_13
496,05103112440000,2011-11-21,2013-07-31 21:15:56.026035,SKY_pdf_26145_13
497,05103112450000,2011-11-20,2013-07-31 22:06:54.395999,SKY_pdf_26158_13
498,05103112460000,2011-11-22,2013-07-31 21:15:12.535839,SKY_pdf_26128_13
499,05103112470000,2011-11-22,2013-07-31 21:36:33.597751,SKY_pdf_26127_13
500,05103112480000,2011-11-21,2013-07-31 22:07:49.025190,SKY_pdf_26144_13
501,05103114340000,2012-03-26,2013-07-31 22:28:45.119138,SKY_pdf_32834_13
502,05103114350000,2012-03-26,2013-07-31 21:38:30.876760,SKY_pdf_25034_13
503,05103114360000,2012-03-26,2013-07-31 22:27:18.968690,SKY_pdf_25041_13
504,05103114380000,2012-03-26,2013-07-31 21:57:47.529686,SKY_pdf_25037_13
505,05103114740000,2011-09-30,2013-07-31 21:15:55.544090,SKY_pdf_26587_13
506,05103114750000,2011-09-20,2013-07-31 22:04:39.483316,SKY_pdf_26678_13
507,05103114770000,2011-09-25,2013-07-31 22:33:25.777767,SKY_pdf_26645_13
508,05103114780000,2011-09-20,2013-07-31 21:46:49.461980,SKY_pdf_26679_13
509,05103114790000,2011-09-29,2013-07-31 22:33:49.582497,SKY_pdf_26597_13
510,05103114800000,2011-09-19,2013-07-31 21:36:07.105445,SKY_pdf_26690_13
511,05103114810000,2011-09-18,2013-07-31 21:35:47.066759,SKY_pdf_26697_13
512,05103114820000,2011-09-29,2013-07-31 21:35:47.646900,SKY_pdf_26596_13
513,05103114830000,2011-10-02,2013-07-31 22:15:08.402568,SKY_pdf_26578_13
514,05103115290000,2011-12-22,2013-07-31 22:32:23.629297,SKY_pdf_25833_13
515,05103115300000,2011-12-27,2013-07-31 22:04:11.564966,SKY_pdf_25822_13
516,05103115310000,2012-01-04,2013-07-31 21:34:15.327589,SKY_pdf_25761_13
517,05103115320000,2012-01-05,2013-07-31 22:27:14.959651,SKY_pdf_25747_13
518,05103115330000,2012-01-05,2013-07-31 21:34:15.937777,SKY_pdf_25748_13
519,05103115340000,2012-01-06,2013-07-31 22:04:09.781833,SKY_pdf_25736_13
520,05103115360000,2011-01-16,2013-07-31 22:32:41.892100,SKY_pdf_28852_13
521,05103115370000,2011-01-15,2013-07-31 21:38:28.497953,SKY_pdf_28855_13
522,05103115380000,2011-09-04,2013-07-31 21:57:50.198620,SKY_pdf_26805_13
523,05103115390000,2011-01-16,2013-07-31 21:34:34.973468,SKY_pdf_28853_13
524,05103115400000,2010-12-27,2013-07-31 21:34:36.776007,SKY_pdf_29012_13
525,05103115410000,2011-09-04,2013-07-31 21:35:16.359904,SKY_pdf_26804_13
526,05103115410000,2011-10-02,2013-07-31 21:12:01.145093,SKY_pdf_26579_13
527,05103115420000,2010-12-29,2013-07-31 20:56:42.661755,SKY_pdf_28987_13
528,05103115430000,2010-12-28,2013-07-31 22:04:32.971432,SKY_pdf_29011_13
529,05103115440000,2010-12-28,2013-07-31 21:34:37.270035,SKY_pdf_29010_13
530,05103115460000,2011-12-26,2013-07-31 22:32:24.662765,SKY_pdf_25825_13
531,05103115470000,2012-01-06,2013-07-31 22:04:10.244832,SKY_pdf_25735_13
532,05103115480000,2011-12-22,2013-07-31 22:32:24.153039,SKY_pdf_25832_13
533,05103116330000,2011-11-09,2013-07-31 21:11:52.482778,SKY_pdf_26256_13
534,05103116360000,2011-11-19,2013-07-31 22:34:57.030723,SKY_pdf_26161_13
535,05103116370000,2011-09-03,2013-07-31 22:05:25.903701,SKY_pdf_26807_13
536,05103118490000,2012-08-09,2013-07-31 20:52:26.797936,SKY_pdf_32750_13
537,05103118600000,2012-04-28,2013-07-31 21:30:09.570657,SKY_pdf_33057_13
538,05103118610000,2012-04-28,2013-07-31 22:00:02.596522,SKY_pdf_33058_13
539,05103118620000,2012-06-21,2013-07-31 22:41:57.153861,SKY_pdf_24334_13
540,05103118630000,2012-03-26,2013-07-31 21:11:21.012653,SKY_pdf_25038_13
541,05103118640000,2012-03-26,2013-07-31 22:32:01.899480,SKY_pdf_25036_13
542,05103118650000,2012-03-26,2013-07-31 22:32:01.145897,SKY_pdf_25039_13
543,05103118670000,2012-03-26,2013-07-31 21:33:50.901478,SKY_pdf_25040_13
544,05103118680000,2012-03-26,2013-07-31 21:33:51.617897,SKY_pdf_25035_13
545,05103118690000,2012-06-21,2013-07-31 22:34:31.385028,SKY_pdf_24335_13
546,05103118710000,2012-10-12,2013-07-31 21:28:45.989676,SKY_pdf_35591_13
547,05103118720000,2012-10-12,2013-07-31 20:48:54.901105,SKY_pdf_37195_13
548,05103118970000,2012-07-23,2013-07-31 21:36:42.242881,SKY_pdf_23955_13
549,05103118980000,2012-08-01,2013-07-31 21:12:16.758318,SKY_pdf_23874_13
550,05103119020000,2012-08-01,2013-07-31 22:34:04.437550,SKY_pdf_23873_13
551,05103119040000,2012-07-22,2013-07-31 22:27:30.743561,SKY_pdf_23986_13
552,05103119170000,2012-08-09,2013-07-31 22:28:47.969448,SKY_pdf_32751_13
553,05107062480000,2012-10-25,2013-07-31 21:29:19.423702,SKY_pdf_34310_13
554,05123073340000,2011-11-19,2013-07-31 22:34:56.395165,SKY_pdf_26162_13
555,05123085760000,2011-04-10,2013-07-31 21:34:53.572499,SKY_pdf_27893_13
556,05123094090000,2012-04-13,2013-07-31 22:41:23.815752,SKY_pdf_24857_13
557,05123102190000,2012-02-10,2013-07-31 22:03:40.001650,SKY_pdf_25448_13
558,05123113640000,2012-04-20,2013-07-31 21:35:25.804722,SKY_pdf_24815_13
559,05123113910000,2012-11-09,2013-07-31 20:50:51.096397,SKY_pdf_35481_13
560,05123116730000,2012-02-04,2013-07-31 22:32:05.603481,SKY_pdf_25499_13
561,05123118880000,2012-02-24,2013-07-31 22:32:51.488424,SKY_pdf_25300_13
562,05123119910000,2012-11-16,2013-07-31 21:45:39.486481,SKY_pdf_36252_13
563,05123120450000,2012-03-09,2013-07-31 21:57:29.490711,SKY_pdf_25178_13
564,05123124200000,2012-05-17,2013-07-31 21:35:06.420182,SKY_pdf_24654_13
565,05123124590000,2011-03-07,2013-07-31 21:35:01.888464,SKY_pdf_28344_13
566,05123124990000,2011-12-05,2013-07-31 21:15:58.415998,SKY_pdf_26031_13
567,05123125560000,2012-12-05,2013-07-31 20:49:29.652105,SKY_pdf_36799_13
568,05123126290000,2011-04-27,2013-07-31 21:00:39.256636,SKY_pdf_27721_13
569,05123126710000,2011-06-10,2013-07-31 22:05:39.750599,SKY_pdf_27450_13
570,05123127090000,2012-05-10,2013-07-31 22:05:13.999280,SKY_pdf_24692_13
571,05123128440000,2011-05-16,2013-07-31 20:57:05.597392,SKY_pdf_27614_13
572,05123134090000,2012-06-19,2013-07-31 22:06:51.632175,SKY_pdf_24373_13
573,05123146110000,2011-03-04,2013-07-31 22:05:03.426235,SKY_pdf_28373_13
574,05123155390000,2012-01-06,2013-07-31 21:34:16.479093,SKY_pdf_25746_13
575,05123165700000,2012-02-18,2013-07-31 22:32:49.801717,SKY_pdf_25359_13
576,05123165740000,2012-02-18,2013-07-31 22:33:06.588311,SKY_pdf_25360_13
577,05123165770000,2012-02-15,2013-07-31 22:03:35.617906,SKY_pdf_25401_13
578,05123165810000,2012-02-19,2013-07-31 22:33:03.450628,SKY_pdf_25352_13
579,05123169130000,2011-08-20,2013-07-31 22:05:56.889146,SKY_pdf_26920_13
580,05123178110000,2011-10-20,2013-07-31 20:57:30.036238,SKY_pdf_26425_13
581,05123179540000,2011-04-22,2013-07-31 22:04:26.362940,SKY_pdf_27764_13
582,05123179550000,2012-01-09,2013-07-31 22:04:00.131919,SKY_pdf_25722_13
583,05123187860000,2011-06-19,2013-07-31 22:05:30.160745,SKY_pdf_27385_13
584,05123194770000,2012-03-21,2013-07-31 22:32:36.832815,SKY_pdf_25084_13
585,05123195520000,2011-03-08,2013-07-31 21:35:00.469595,SKY_pdf_28336_13
586,05123196360000,2011-04-20,2013-07-31 20:57:06.645572,SKY_pdf_27800_13
587,05123196950000,2011-02-22,2013-07-31 21:34:38.329105,SKY_pdf_28503_13
588,05123197310000,2012-02-14,2013-07-31 22:03:33.604818,SKY_pdf_25419_13
589,05123197480000,2012-01-16,2013-07-31 22:03:56.186362,SKY_pdf_25653_13
590,05123197490000,2012-02-08,2013-07-31 21:57:25.941184,SKY_pdf_25465_13
591,05123197520000,2011-04-19,2013-07-31 21:00:41.340233,SKY_pdf_27806_13
592,05123197720000,2012-01-20,2013-07-31 22:03:58.794436,SKY_pdf_25610_13
593,05123198000000,2012-01-19,2013-07-31 22:03:58.140294,SKY_pdf_25623_13
594,05123198620000,2011-05-23,2013-07-31 20:56:57.128516,SKY_pdf_27574_13
595,05123200500000,2012-02-09,2013-07-31 22:03:48.795591,SKY_pdf_25460_13
596,05123202560000,2011-10-14,2013-07-31 22:05:35.809515,SKY_pdf_26483_13
597,05123206000000,2012-01-18,2013-07-31 21:00:30.056549,SKY_pdf_25636_13
598,05123206070000,2011-10-13,2013-07-31 21:57:50.871561,SKY_pdf_26494_13
599,05123207160000,2011-04-22,2013-07-31 22:04:50.927386,SKY_pdf_27766_13
600,05123207170000,2012-02-13,2013-07-31 21:33:48.668406,SKY_pdf_25434_13
601,05123207230000,2012-01-25,2013-07-31 22:32:09.624088,SKY_pdf_25569_13
602,05123208060000,2011-05-19,2013-07-31 21:38:32.283216,SKY_pdf_27585_13
603,05123208230000,2011-04-21,2013-07-31 21:00:42.107934,SKY_pdf_27772_13
604,05123208470000,2012-01-26,2013-07-31 22:32:10.274027,SKY_pdf_25561_13
605,05123208710000,2012-01-16,2013-07-31 22:03:56.810266,SKY_pdf_25652_13
606,05123209680000,2012-09-29,2013-07-31 20:49:51.342254,SKY_pdf_36498_13
607,05123210080000,2011-02-18,2013-07-31 22:04:38.119418,SKY_pdf_28538_13
608,05123210280000,2011-04-30,2013-07-31 22:07:20.624736,SKY_pdf_27699_13
609,05123211380000,2011-02-21,2013-07-31 20:56:47.278420,SKY_pdf_28509_13
